id,student_id,course_id,enrollment_date,status,final_grade
2338,919,13,2025-09-03,active,
2339,920,88,2025-08-14,dropped,
2340,921,43,2025-01-07,dropped,
2341,921,47,2025-09-18,dropped,
2342,922,31,2023-05-23,completed,A
2343,922,84,2025-07-27,active,
2344,922,36,2024-12-13,completed,A
2345,923,25,2025-12-13,dropped,
2346,923,91,2025-10-26,dropped,
2347,924,39,2024-01-09,completed,C
2348,924,93,2023-08-15,completed,B
2349,924,61,2023-11-27,completed,D
2350,925,115,2025-08-25,dropped,
2351,925,47,2025-08-29,active,
2352,925,58,2024-01-25,completed,F
2353,926,22,2025-07-04,active,
2354,927,38,2023-11-05,completed,F
2355,927,6,2025-06-29,dropped,
2356,928,64,2024-09-27,dropped,
2357,928,88,2025-07-20,active,
2358,928,69,2024-07-14,completed,C
2359,928,112,2024-08-12,completed,A
2360,929,21,2023-11-21,completed,C
2361,930,65,2025-06-07,active,
2362,930,91,2025-11-05,active,
2363,930,93,2023-08-30,completed,A
2364,930,68,2025-10-25,active,
2365,931,6,2025-07-04,dropped,
2366,931,82,2023-06-12,dropped,
2367,931,19,2025-06-21,active,
2368,932,106,2024-10-09,completed,C
2369,932,27,2024-06-17,completed,B
2370,933,91,2025-11-26,active,
2371,934,53,2024-06-09,completed,F
2372,934,115,2025-08-25,dropped,
2373,935,29,2024-03-28,completed,A
2374,935,94,2025-07-01,dropped,
2375,935,36,2024-12-15,dropped,
2376,936,93,2023-09-29,completed,E
2377,937,112,2024-08-25,completed,D
2378,937,81,2024-12-07,active,
2379,937,82,2023-06-08,completed,D
2380,938,20,2024-11-11,completed,A
2381,938,58,2024-01-29,completed,A
2382,938,30,2025-03-05,dropped,
2383,938,94,2025-05-31,active,
2384,939,94,2025-05-21,active,
2385,939,24,2025-05-11,dropped,
2386,939,83,2025-11-18,active,
2387,939,37,2023-07-27,completed,B
2388,940,117,2025-05-07,active,
2389,940,83,2025-11-21,dropped,
2390,940,52,2024-10-07,completed,B
2391,940,13,2025-08-16,active,
2392,941,98,2024-09-08,dropped,
2393,942,32,2025-03-14,active,
2394,942,99,2025-07-08,active,
2395,943,102,2025-05-23,active,
2396,944,110,2023-05-14,completed,C
2397,944,91,2025-11-19,dropped,
2398,944,11,2025-05-05,active,
2399,945,32,2025-04-12,active,
2400,945,8,2025-09-08,active,
2401,946,106,2024-09-07,completed,B
2402,947,19,2025-06-19,active,
2403,947,1,2025-06-21,active,
2404,947,117,2025-05-02,active,
2405,947,29,2024-04-29,completed,D
2406,948,63,2024-07-17,dropped,
2407,949,14,2023-08-16,completed,B
2408,949,37,2023-08-15,dropped,
2409,950,115,2025-07-18,active,
2410,951,55,2023-06-14,completed,C
2411,951,68,2025-11-01,dropped,
2412,952,80,2024-05-02,dropped,
2413,952,105,2023-05-25,dropped,
2414,952,37,2023-09-03,completed,B
2415,953,101,2025-10-17,dropped,
2416,954,100,2025-05-19,active,
2417,954,84,2025-08-14,active,
2418,955,105,2023-06-04,dropped,
2419,955,9,2023-07-04,completed,B
2420,955,15,2023-02-01,completed,B
2421,955,74,2025-08-15,active,
2422,956,89,2023-05-20,completed,D
2423,956,53,2024-06-11,dropped,
2424,956,78,2025-05-03,active,
2425,956,102,2025-06-17,active,
2426,957,69,2024-06-17,completed,B
2427,957,106,2024-10-11,active,
2428,957,30,2025-04-10,active,
2429,957,50,2023-10-28,completed,A
2430,958,47,2025-09-06,active,
2431,959,118,2024-09-14,dropped,
2432,959,15,2023-02-16,dropped,
2433,960,38,2023-10-09,dropped,
2434,960,59,2023-08-01,dropped,
2435,961,32,2025-03-12,dropped,
2436,961,27,2024-05-15,dropped,
2437,961,106,2024-10-20,completed,C
2438,961,29,2024-04-30,dropped,
2439,962,7,2025-06-05,active,
2440,962,90,2023-03-31,dropped,
2441,962,14,2023-08-04,completed,B
2442,963,32,2025-03-13,active,
2443,964,20,2024-11-12,completed,B
2444,964,98,2024-08-17,completed,C
2445,964,24,2025-05-28,dropped,
2446,964,61,2023-11-26,completed,A
2447,965,113,2025-11-18,active,
2448,966,65,2025-05-22,active,
2449,966,21,2023-11-12,completed,D
2450,967,118,2024-09-30,completed,B
2451,967,74,2025-08-05,active,
2452,967,65,2025-05-27,active,
2453,968,96,2025-05-14,active,
2454,968,28,2025-05-15,active,
2455,969,105,2023-06-21,completed,B
2456,970,106,2024-09-28,completed,A
2457,970,49,2024-04-28,completed,B
2458,970,22,2025-07-15,dropped,
2459,970,7,2025-04-25,active,
2460,971,70,2024-03-04,completed,A
2461,971,14,2023-08-13,completed,A
2462,972,31,2023-05-27,completed,C
2463,973,73,2024-12-07,active,
2464,974,41,2024-09-28,dropped,
2465,975,46,2023-04-13,completed,B
2466,976,41,2024-10-18,completed,F
2467,976,97,2024-09-07,completed,B
2468,977,65,2025-07-10,active,
2469,978,62,2025-05-18,active,
2470,978,76,2023-10-13,completed,A
2471,978,112,2024-08-27,completed,C
2472,978,110,2023-05-15,dropped,
2473,979,99,2025-06-08,dropped,
2474,979,92,2024-01-29,completed,C
2475,980,58,2024-01-20,completed,C
2476,980,101,2025-11-13,active,
2477,980,17,2023-11-05,active,
2478,981,31,2023-05-14,dropped,
2479,981,27,2024-06-13,completed,B
2480,981,79,2025-09-20,active,
2481,981,78,2025-04-28,active,
2482,982,64,2024-09-01,completed,A
2483,983,21,2023-11-21,completed,A
2484,983,9,2023-06-28,completed,B
2485,983,36,2024-11-26,dropped,
2486,984,84,2025-08-26,active,
2487,984,119,2025-11-18,dropped,
2488,984,18,2023-02-27,completed,C
2489,984,16,2024-10-07,completed,B
2490,985,48,2024-11-30,active,
2491,985,11,2025-05-02,dropped,
2492,985,88,2025-08-22,active,
2493,986,95,2025-11-04,active,
2494,987,20,2024-10-02,completed,A
2495,988,110,2023-05-31,completed,B
2496,988,10,2024-11-05,completed,E
2497,988,29,2024-04-15,completed,A
2498,988,50,2023-10-29,dropped,
2499,989,99,2025-06-19,active,
2500,989,56,2025-12-05,dropped,
2501,989,26,2023-04-24,completed,C
2502,989,52,2024-10-14,completed,A
2503,990,61,2023-11-22,completed,C
2504,990,19,2025-07-26,dropped,
2505,991,120,2023-09-15,active,
2506,992,28,2025-06-18,active,
2507,992,7,2025-05-11,active,
2508,992,112,2024-07-29,completed,A
2509,992,3,2024-10-22,completed,D
2510,993,112,2024-08-29,dropped,
2511,993,54,2023-09-28,dropped,
2512,993,68,2025-10-28,dropped,
2513,993,28,2025-05-28,active,
2514,994,22,2025-06-22,active,
2515,994,26,2023-04-27,completed,A
2516,994,45,2023-07-18,completed,E
2517,995,106,2024-10-13,completed,C
2518,995,2,2023-05-22,completed,B
2519,995,72,2023-07-03,completed,C
2520,995,101,2025-11-06,active,
2521,996,120,2023-09-12,completed,F
2522,996,19,2025-07-14,active,
2523,996,64,2024-10-11,completed,B
2524,996,111,2024-09-24,completed,C
2525,997,5,2024-02-28,completed,A
2526,998,77,2024-07-27,completed,F
2527,998,49,2024-06-04,completed,A
2528,999,3,2024-10-16,completed,D
2529,999,39,2024-01-05,completed,F
2530,999,115,2025-08-11,active,
2531,1000,107,2024-01-20,dropped,
2532,1000,70,2024-03-21,completed,A
2533,1000,55,2023-06-20,completed,C
2534,1001,70,2024-03-24,completed,C
2535,1001,56,2025-12-27,active,
2536,1002,90,2023-03-07,dropped,
2537,1002,80,2024-04-16,completed,A
2538,1002,119,2025-11-21,active,
2539,1003,82,2023-06-23,completed,D
2540,1004,110,2023-05-16,active,
2541,1004,54,2023-10-22,completed,A
2542,1004,28,2025-05-31,dropped,
2543,1005,102,2025-06-12,dropped,
2544,1005,117,2025-05-02,dropped,
2545,1005,60,2024-12-07,active,
2546,1006,101,2025-11-04,active,
2547,1006,29,2024-04-28,completed,D
2548,1006,65,2025-07-11,dropped,
2549,1007,1,2025-06-23,active,
2550,1007,116,2023-04-16,completed,B
2551,1008,43,2024-12-18,active,
2552,1008,22,2025-06-21,active,
2553,1008,74,2025-09-05,active,
2554,1009,103,2025-01-26,active,
2555,1010,94,2025-06-09,active,
2556,1010,23,2025-04-25,active,
2557,1010,52,2024-11-21,dropped,
2558,1010,116,2023-05-17,completed,C
2559,1011,108,2024-06-06,dropped,
2560,1011,98,2024-08-08,dropped,
2561,1011,81,2024-12-06,active,
2562,1011,118,2024-09-12,completed,C
2563,1012,4,2025-11-16,active,
2564,1012,80,2024-04-15,completed,A
2565,1013,59,2023-08-06,active,
2566,1013,82,2023-06-06,completed,D
2567,1014,25,2025-11-30,dropped,
2568,1014,69,2024-08-01,completed,B
2569,1014,108,2024-05-24,completed,E
2570,1015,82,2023-07-02,dropped,
2571,1016,59,2023-08-04,completed,A
2572,1017,115,2025-07-20,active,
2573,1017,24,2025-05-23,dropped,
2574,1017,12,2024-12-04,active,
2575,1018,102,2025-06-17,dropped,
2576,1018,3,2024-10-01,completed,B
2577,1018,53,2024-05-21,completed,B
2578,1018,10,2024-10-17,active,
2579,1019,116,2023-04-26,completed,C
2580,1020,16,2024-09-15,dropped,
2581,1021,79,2025-09-30,active,
2582,1021,77,2024-07-30,dropped,
2583,1021,70,2024-03-12,completed,B
2584,1021,1,2025-06-30,active,
2585,1022,28,2025-05-24,active,
2586,1022,111,2024-09-29,completed,A
2587,1023,94,2025-07-03,dropped,
2588,1024,36,2024-11-01,completed,C
2589,1024,62,2025-06-03,active,
2590,1024,26,2023-04-24,completed,E
2591,1025,33,2023-01-25,completed,D
2592,1025,23,2025-04-15,dropped,
2593,1026,75,2023-01-31,active,
2594,1027,22,2025-07-12,active,
2595,1027,102,2025-06-14,active,
2596,1027,27,2024-06-24,completed,B
2597,1028,78,2025-05-03,active,
2598,1029,48,2024-11-08,active,
2599,1029,115,2025-07-18,dropped,
2600,1029,81,2024-12-09,active,
2601,1030,78,2025-05-20,dropped,
2602,1030,106,2024-10-08,completed,A
2603,1030,113,2025-10-19,dropped,
2604,1031,102,2025-05-21,active,
2605,1031,24,2025-05-23,active,
2606,1031,46,2023-04-14,completed,A
2607,1031,32,2025-04-22,active,
2608,1032,28,2025-06-20,active,
2609,1032,60,2024-11-04,active,
2610,1032,73,2024-11-11,active,
2611,1033,68,2025-10-29,active,
2612,1033,28,2025-06-15,active,
2613,1034,74,2025-09-05,active,
2614,1035,41,2024-10-24,active,
2615,1035,105,2023-05-25,completed,A
2616,1035,26,2023-04-03,completed,C
2617,1035,7,2025-05-09,active,
2618,1036,3,2024-11-02,dropped,
2619,1036,83,2025-11-04,active,
2620,1036,101,2025-11-11,active,
2621,1037,44,2023-03-30,completed,B
2622,1038,93,2023-09-30,completed,A
2623,1038,39,2024-01-10,completed,C
2624,1038,36,2024-11-21,completed,F
2625,1038,41,2024-10-24,dropped,
2626,1039,108,2024-06-13,dropped,
2627,1040,4,2025-10-16,active,
2628,1041,18,2023-02-08,dropped,
2629,1042,29,2024-05-02,dropped,
2630,1042,22,2025-06-19,dropped,
2631,1042,12,2024-12-25,dropped,
2632,1042,25,2025-12-29,dropped,
2633,1043,114,2025-09-15,active,
2634,1043,101,2025-11-05,active,
2635,1043,6,2025-07-08,active,
2636,1044,35,2025-03-09,active,
2637,1044,90,2023-03-08,completed,D
2638,1044,22,2025-07-14,active,
2639,1044,119,2025-11-21,active,
2640,1045,67,2023-04-20,completed,B
2641,1046,36,2024-11-26,completed,B
2642,1046,42,2025-08-06,dropped,
2643,1046,99,2025-06-20,active,
2644,1046,94,2025-06-04,active,
2645,1047,89,2023-04-14,dropped,
2646,1047,10,2024-10-10,active,
2647,1048,60,2024-11-14,active,
2648,1048,105,2023-05-14,completed,D
2649,1049,98,2024-08-27,completed,D
2650,1049,40,2025-09-14,dropped,
2651,1049,91,2025-11-05,dropped,
2652,1050,58,2024-01-11,active,
2653,1050,112,2024-07-30,completed,B
2654,1050,80,2024-05-23,completed,D
2655,1050,66,2025-05-18,active,
2656,1051,113,2025-10-23,active,
2657,1051,14,2023-08-23,completed,A
2658,1051,96,2025-05-31,active,
2659,1051,15,2023-02-15,completed,E
2660,1052,46,2023-03-23,completed,B
2661,1053,66,2025-04-24,active,
2662,1053,43,2024-11-24,completed,C
2663,1053,7,2025-05-21,active,
2664,1053,57,2024-12-25,active,
2665,1054,68,2025-11-25,active,
2666,1054,78,2025-05-22,active,
2667,1054,64,2024-09-10,dropped,
2668,1055,15,2023-01-26,completed,A
2669,1055,7,2025-05-28,active,
2670,1056,113,2025-11-21,dropped,
2671,1056,80,2024-05-05,completed,A
2672,1057,64,2024-10-15,completed,C
2673,1057,27,2024-06-22,completed,C
2674,1057,22,2025-06-02,active,
2675,1058,95,2025-10-29,active,
2676,1058,40,2025-09-28,active,
2677,1058,110,2023-05-12,completed,D
2678,1058,117,2025-03-31,dropped,
2679,1059,55,2023-06-09,dropped,
2680,1059,43,2024-12-01,completed,D
2681,1059,3,2024-11-04,completed,B
2682,1059,23,2025-03-29,active,
2683,1060,61,2023-10-15,dropped,
2684,1060,15,2023-03-01,completed,B
2685,1061,68,2025-11-02,dropped,
2686,1061,65,2025-07-10,active,
2687,1062,103,2025-01-18,active,
2688,1062,95,2025-10-07,dropped,
2689,1062,43,2024-12-07,completed,B
2690,1063,2,2023-05-30,completed,B
2691,1063,106,2024-10-17,dropped,
2692,1063,46,2023-04-03,completed,B
2693,1063,39,2023-12-25,completed,A
2694,1064,110,2023-05-24,completed,A
2695,1064,29,2024-05-03,completed,B
2696,1064,85,2023-01-17,completed,A
2697,1064,19,2025-07-12,active,
2698,1065,113,2025-11-11,dropped,
2699,1065,81,2024-12-21,dropped,
2700,1065,87,2023-04-04,completed,E
2701,1066,114,2025-10-15,active,
2702,1066,43,2024-12-08,active,
2703,1066,51,2024-10-26,active,
2704,1067,107,2024-01-14,active,
2705,1067,79,2025-10-26,dropped,
2706,1067,16,2024-10-14,completed,A
2707,1068,64,2024-10-08,completed,C
2708,1069,80,2024-04-20,completed,B
2709,1069,72,2023-06-05,completed,A
2710,1069,86,2023-07-20,dropped,
2711,1070,7,2025-05-25,active,
2712,1071,46,2023-02-27,completed,B
2713,1071,85,2023-01-22,active,
2714,1071,107,2024-01-19,completed,C
2715,1071,1,2025-06-06,dropped,
2716,1072,19,2025-07-15,active,
2717,1072,94,2025-05-25,active,
2718,1072,26,2023-03-26,completed,B
2719,1073,55,2023-06-09,dropped,
2720,1073,52,2024-11-14,completed,C
2721,1073,116,2023-05-28,dropped,
2722,1073,13,2025-09-21,active,
2723,1074,33,2023-02-08,completed,B
2724,1074,18,2023-02-07,completed,E
2725,1075,70,2024-03-27,completed,B
2726,1075,24,2025-06-13,active,
2727,1075,49,2024-06-04,completed,B
2728,1075,101,2025-11-13,active,
2729,1076,60,2024-10-22,dropped,
2730,1076,4,2025-10-28,active,
2731,1076,117,2025-03-30,active,
2732,1076,72,2023-06-06,active,
2733,1077,17,2023-10-27,dropped,
2734,1077,80,2024-04-13,active,
2735,1077,70,2024-03-25,completed,C
2736,1078,104,2023-11-10,dropped,
2737,1078,98,2024-08-03,completed,D
2738,1078,112,2024-08-28,completed,C
2739,1078,67,2023-04-05,completed,C
2740,1079,16,2024-10-11,completed,B
2741,1080,90,2023-03-14,completed,C
2742,1081,18,2023-03-14,dropped,
2743,1081,29,2024-04-05,completed,C
2744,1081,115,2025-07-16,dropped,
2745,1081,87,2023-04-10,completed,A
2746,1082,20,2024-11-03,dropped,
2747,1083,32,2025-03-22,active,
2748,1084,107,2024-01-19,completed,A
2749,1085,39,2023-12-17,completed,A
2750,1086,108,2024-06-24,completed,C
2751,1086,109,2024-08-05,dropped,
2752,1087,56,2025-11-23,active,
2753,1088,19,2025-08-04,active,
2754,1088,105,2023-05-18,completed,C
2755,1089,61,2023-10-31,completed,A
2756,1089,62,2025-06-22,active,
2757,1090,51,2024-10-30,active,
2758,1090,50,2023-11-19,completed,B
2759,1090,90,2023-03-08,completed,A
2760,1091,5,2024-03-28,completed,A
2761,1091,83,2025-10-28,dropped,
2762,1091,84,2025-08-19,dropped,
2763,1092,36,2024-11-28,dropped,
2764,1092,2,2023-05-17,completed,E
2765,1092,21,2023-11-18,completed,A
2766,1092,46,2023-04-06,completed,C
2767,1093,59,2023-08-16,completed,C
2768,1093,92,2024-02-08,completed,B
2769,1093,110,2023-06-12,completed,F
2770,1094,74,2025-08-27,dropped,
2771,1094,91,2025-11-24,active,
2772,1095,76,2023-11-10,completed,B
2773,1095,75,2022-12-14,completed,C
2774,1095,45,2023-06-18,completed,A
2775,1096,42,2025-09-03,dropped,
2776,1096,98,2024-08-04,dropped,
2777,1096,30,2025-03-05,dropped,
2778,1096,99,2025-06-22,dropped,
2779,1097,119,2025-11-11,active,
2780,1097,9,2023-08-03,completed,C
2781,1097,8,2025-09-06,active,
2782,1097,79,2025-09-21,dropped,
2783,1098,14,2023-08-18,completed,C
2784,1098,90,2023-04-05,completed,B
2785,1098,58,2024-01-27,completed,A
2786,1099,56,2025-12-17,dropped,
2787,1099,105,2023-05-20,completed,A
2788,1100,27,2024-05-10,dropped,
2789,1101,47,2025-09-20,active,
2790,1102,44,2023-02-28,completed,F
2791,1103,25,2025-12-15,active,
2792,1103,107,2024-01-09,completed,C
2793,1103,27,2024-05-16,dropped,
2794,1103,74,2025-08-23,active,
2795,1104,112,2024-07-26,active,
2796,1104,10,2024-10-26,active,
2797,1104,73,2024-11-18,active,
2798,1104,11,2025-05-24,active,
2799,1105,29,2024-04-04,dropped,
2800,1106,50,2023-10-27,dropped,
2801,1106,91,2025-11-01,dropped,
2802,1106,46,2023-02-28,completed,A
2803,1107,52,2024-11-10,completed,A
2804,1107,80,2024-05-10,dropped,
2805,1107,8,2025-08-15,active,
2806,1108,44,2023-03-15,completed,B
2807,1109,18,2023-02-15,completed,C
2808,1110,31,2023-06-10,completed,E
2809,1111,45,2023-06-08,dropped,
2810,1112,114,2025-10-13,active,
2811,1113,35,2025-03-03,active,
2812,1113,93,2023-09-13,completed,C
2813,1114,62,2025-05-30,active,
2814,1114,39,2023-11-25,completed,C
2815,1114,101,2025-10-29,active,
2816,1114,109,2024-08-01,completed,C
2817,1115,7,2025-06-07,active,
2818,1115,50,2023-12-06,completed,A
2819,1115,99,2025-06-26,active,
2820,1115,49,2024-05-31,dropped,
2821,1116,46,2023-03-23,dropped,
2822,1116,25,2025-11-30,active,
2823,1116,44,2023-03-26,completed,B
2824,1117,103,2024-12-21,dropped,
2825,1118,105,2023-05-12,completed,B
2826,1118,8,2025-08-17,active,
2827,1119,78,2025-04-24,dropped,
2828,1119,84,2025-07-29,active,
2829,1119,114,2025-10-08,active,
2830,1120,10,2024-10-23,dropped,
2831,1121,64,2024-10-12,dropped,
2832,1121,91,2025-11-05,active,
2833,1122,47,2025-08-20,dropped,
2834,1122,100,2025-05-25,active,
2835,1122,71,2023-04-07,completed,B
2836,1123,7,2025-05-16,dropped,
2837,1124,36,2024-11-04,dropped,
2838,1124,11,2025-05-19,active,
2839,1124,27,2024-06-24,completed,A
2840,1124,117,2025-05-07,dropped,
2841,1125,5,2024-03-30,completed,C
2842,1125,31,2023-05-17,completed,D
2843,1126,36,2024-11-15,dropped,
2844,1126,76,2023-10-09,completed,D
2845,1126,50,2023-11-16,completed,D
2846,1127,57,2025-01-06,active,
2847,1127,6,2025-07-14,active,
2848,1127,29,2024-04-28,completed,B
2849,1127,27,2024-05-30,dropped,
2850,1128,119,2025-11-11,dropped,
2851,1128,107,2024-01-24,completed,A
2852,1128,117,2025-05-07,dropped,
2853,1129,111,2024-11-02,active,
2854,1129,55,2023-05-30,completed,F
2855,1129,101,2025-11-29,active,
2856,1129,94,2025-06-23,active,
2857,1130,21,2023-12-02,dropped,
2858,1130,49,2024-05-07,completed,A
2859,1130,60,2024-12-03,dropped,
2860,1131,32,2025-04-27,active,
2861,1132,74,2025-09-03,active,
2862,1132,51,2024-11-10,completed,C
2863,1132,5,2024-04-04,completed,A
2864,1133,108,2024-06-01,completed,A
2865,1133,34,2024-12-12,active,
2866,1133,109,2024-07-30,completed,D
2867,1134,53,2024-06-07,dropped,
2868,1134,8,2025-08-16,dropped,
2869,1135,9,2023-07-03,active,
2870,1135,57,2024-12-30,active,
2871,1135,24,2025-05-31,active,
2872,1136,19,2025-07-27,active,
2873,1136,112,2024-08-01,completed,A
2874,1137,75,2023-01-26,completed,F
2875,1137,41,2024-10-09,dropped,
2876,1137,6,2025-06-18,active,
2877,1137,71,2023-04-12,completed,A
2878,1138,45,2023-06-08,completed,A
2879,1138,14,2023-07-29,completed,B
2880,1139,107,2024-01-13,completed,B
2881,1139,106,2024-09-23,completed,B
2882,1139,88,2025-08-29,active,
2883,1140,115,2025-08-03,active,
2884,1140,84,2025-07-31,active,
2885,1140,48,2024-11-22,dropped,
2886,1140,61,2023-11-19,completed,C
2887,1141,66,2025-05-24,active,
2888,1141,92,2024-02-03,completed,E
2889,1141,100,2025-06-03,dropped,
2890,1142,85,2023-02-19,completed,C
2891,1143,10,2024-10-21,active,
2892,1144,69,2024-07-15,active,
2893,1144,94,2025-06-27,active,
2894,1144,16,2024-09-27,completed,B
2895,1144,109,2024-07-20,dropped,
2896,1145,117,2025-04-06,dropped,
2897,1145,32,2025-04-01,active,
2898,1145,43,2024-12-11,completed,A
2899,1146,57,2025-01-08,active,
2900,1146,94,2025-06-11,active,
2901,1147,118,2024-10-04,completed,C
2902,1148,101,2025-10-25,dropped,
2903,1148,54,2023-10-02,active,
2904,1148,30,2025-03-20,active,
2905,1148,73,2024-11-29,active,
2906,1149,102,2025-06-06,active,
2907,1149,37,2023-08-18,completed,F
2908,1149,44,2023-03-25,completed,D
2909,1150,116,2023-05-14,completed,A
2910,1150,24,2025-05-16,dropped,
2911,1151,96,2025-04-21,dropped,
2912,1151,13,2025-08-16,active,
2913,1151,17,2023-09-25,completed,D
2914,1151,112,2024-08-11,dropped,
2915,1152,17,2023-10-26,completed,B
2916,1152,52,2024-10-28,dropped,
2917,1152,90,2023-03-22,completed,C
2918,1153,10,2024-11-23,dropped,
2919,1154,117,2025-05-08,dropped,
2920,1154,53,2024-05-19,active,
2921,1154,81,2025-01-06,active,
2922,1154,58,2024-01-10,completed,C
2923,1155,20,2024-09-26,completed,B
2924,1156,49,2024-05-24,completed,B
2925,1156,42,2025-09-06,active,
2926,1156,57,2025-01-01,active,
2927,1156,23,2025-04-01,active,
2928,1157,37,2023-09-09,completed,A
2929,1157,42,2025-09-04,dropped,
2930,1157,50,2023-12-08,completed,B
2931,1157,41,2024-10-29,dropped,
2932,1158,13,2025-08-25,active,
2933,1158,45,2023-06-21,completed,A
2934,1158,37,2023-08-02,completed,E
2935,1159,119,2025-11-09,active,
2936,1160,13,2025-09-19,dropped,
2937,1160,27,2024-06-25,completed,C
2938,1161,115,2025-08-19,active,
2939,1162,1,2025-05-29,active,
2940,1162,63,2024-07-25,dropped,
2941,1163,94,2025-06-18,active,
2942,1163,57,2024-12-20,completed,E
2943,1163,67,2023-03-25,completed,B
2944,1163,17,2023-10-07,completed,A
2945,1164,94,2025-06-11,dropped,
2946,1164,86,2023-08-18,active,
2947,1164,15,2023-03-11,completed,A
2948,1165,36,2024-12-13,completed,C
2949,1165,59,2023-08-11,completed,D
2950,1165,81,2024-11-25,active,
2951,1166,25,2025-12-27,dropped,
2952,1166,108,2024-06-30,completed,C
2953,1166,72,2023-05-18,completed,C
2954,1167,87,2023-03-18,completed,B
2955,1167,26,2023-04-04,completed,B
2956,1168,82,2023-05-31,dropped,
2957,1168,113,2025-11-23,dropped,
2958,1169,56,2025-11-18,active,
2959,1170,91,2025-10-24,active,
2960,1170,23,2025-04-14,active,
2961,1171,82,2023-06-25,completed,F
2962,1171,45,2023-06-23,dropped,
2963,1172,86,2023-08-11,completed,B
2964,1172,63,2024-08-06,completed,A
2965,1172,102,2025-07-04,dropped,
2966,1173,58,2024-01-26,completed,B
2967,1173,42,2025-08-08,active,
2968,1173,32,2025-03-31,active,
2969,1173,85,2023-02-18,completed,D
2970,1174,77,2024-07-15,completed,B
2971,1174,53,2024-06-20,completed,C
2972,1174,88,2025-07-30,active,
2973,1174,31,2023-05-30,completed,D
2974,1175,52,2024-10-24,completed,A
2975,1175,34,2025-01-21,dropped,
2976,1175,117,2025-04-10,active,
2977,1175,7,2025-05-08,active,
2978,1176,69,2024-07-31,completed,E
2979,1176,27,2024-06-16,completed,A
2980,1177,93,2023-08-14,dropped,
2981,1178,100,2025-06-24,active,
2982,1179,99,2025-07-09,active,
2983,1179,71,2023-04-03,completed,A
2984,1179,9,2023-06-27,dropped,
2985,1180,111,2024-09-26,dropped,
2986,1180,92,2024-01-18,completed,C
2987,1180,30,2025-03-09,dropped,
2988,1180,38,2023-10-02,dropped,
2989,1181,65,2025-06-16,dropped,
2990,1182,21,2023-11-03,completed,A
2991,1183,5,2024-04-02,completed,C
2992,1183,35,2025-04-11,active,
2993,1184,111,2024-09-20,completed,C
2994,1184,11,2025-06-01,active,
2995,1184,10,2024-10-07,completed,B
2996,1185,13,2025-09-21,dropped,
2997,1185,95,2025-09-27,dropped,
2998,1186,101,2025-11-18,dropped,
2999,1186,42,2025-08-07,active,
3000,1186,55,2023-06-05,completed,F
3001,1187,49,2024-05-06,dropped,
3002,1187,38,2023-11-04,completed,B
3003,1187,55,2023-07-07,completed,A
3004,1187,12,2024-11-22,dropped,
3005,1188,48,2024-11-10,active,
3006,1188,98,2024-09-03,dropped,
3007,1188,70,2024-03-25,active,
3008,1188,92,2024-01-25,completed,C
3009,1189,43,2024-12-31,dropped,
3010,1189,19,2025-06-24,active,
3011,1189,104,2023-10-25,dropped,
3012,1190,76,2023-10-29,completed,B
3013,1190,32,2025-04-24,dropped,
3014,1190,11,2025-06-03,active,
3015,1190,19,2025-08-06,active,
3016,1191,40,2025-09-17,active,
3017,1191,95,2025-10-29,active,
3018,1191,44,2023-03-15,dropped,
3019,1191,107,2024-01-04,completed,C
3020,1192,70,2024-03-15,completed,C
3021,1192,64,2024-09-27,completed,C
3022,1192,41,2024-11-08,active,
3023,1192,84,2025-07-27,active,
3024,1193,49,2024-04-30,active,
3025,1194,67,2023-03-25,completed,B
3026,1194,96,2025-04-26,active,
3027,1195,64,2024-09-28,completed,C
3028,1195,22,2025-07-01,active,
3029,1195,81,2024-11-23,active,
3030,1195,103,2025-01-17,dropped,
3031,1196,67,2023-04-10,completed,A
3032,1196,42,2025-08-06,active,
3033,1196,79,2025-10-03,dropped,
3034,1197,67,2023-04-17,completed,E
3035,1197,78,2025-05-26,dropped,
3036,1197,33,2023-01-21,completed,C
3037,1198,2,2023-04-24,completed,F
3038,1198,41,2024-09-23,active,
3039,1198,54,2023-09-29,completed,A
3040,1198,23,2025-04-27,active,
3041,1199,80,2024-05-09,completed,A
3042,1200,45,2023-06-04,dropped,
3043,1200,81,2024-12-10,active,
3044,1201,75,2023-01-20,active,
3045,1201,94,2025-06-05,active,
3046,1201,40,2025-10-19,active,
3047,1201,48,2024-11-08,active,
3048,1202,94,2025-06-02,active,
3049,1203,73,2024-11-20,active,
3050,1203,14,2023-09-12,completed,C
3051,1203,17,2023-10-28,completed,F
3052,1204,27,2024-05-22,dropped,
3053,1204,22,2025-06-01,dropped,
3054,1204,1,2025-07-06,active,
3055,1204,101,2025-10-27,active,
3056,1205,42,2025-07-23,dropped,
3057,1206,18,2023-03-06,dropped,
3058,1207,86,2023-08-03,active,
3059,1207,61,2023-10-28,completed,B
3060,1207,42,2025-08-12,dropped,
3061,1207,39,2023-12-14,completed,B
3062,1208,114,2025-10-16,dropped,
3063,1209,82,2023-06-12,completed,D
3064,1209,107,2024-01-22,completed,C
3065,1210,88,2025-08-06,active,
3066,1210,16,2024-09-05,completed,B
3067,1210,72,2023-06-16,active,
3068,1211,94,2025-06-28,active,
3069,1211,55,2023-06-05,completed,A
3070,1211,28,2025-06-17,dropped,
3071,1212,57,2025-01-15,active,
